crop_id,original_tile_id,dataset,biome,split,image_path,dsm_path,width,height,crs,dsm_min,dsm_max,dsm_delta
potsdam_4_11_004,4_11,potsdam,urban,train,data/train/images/potsdam_4_11_004.tif,data/train/dem/potsdam_4_11_004.tif,512,512,EPSG:32633,30.11,43.11,13.0
potsdam_4_11_005,4_11,potsdam,urban,train,data/train/images/potsdam_4_11_005.tif,data/train/dem/potsdam_4_11_005.tif,512,512,EPSG:32633,35.16,53.54,18.37
potsdam_4_11_006,4_11,potsdam,urban,train,data/train/images/potsdam_4_11_006.tif,data/train/dem/potsdam_4_11_006.tif,512,512,EPSG:32633,33.49,64.96,31.48
potsdam_4_11_007,4_11,potsdam,urban,train,data/train/images/potsdam_4_11_007.tif,data/train/dem/potsdam_4_11_007.tif,512,512,EPSG:32633,33.51,44.84,11.33
potsdam_4_11_008,4_11,potsdam,urban,train,data/train/images/potsdam_4_11_008.tif,data/train/dem/potsdam_4_11_008.tif,512,512,EPSG:32633,30.93,49.01,18.08
potsdam_4_11_009,4_11,potsdam,urban,train,data/train/images/potsdam_4_11_009.tif,data/train/dem/potsdam_4_11_009.tif,512,512,EPSG:32633,32.86,53.97,21.12
potsdam_4_11_010,4_11,potsdam,urban,train,data/train/images/potsdam_4_11_010.tif,data/train/dem/potsdam_4_11_010.tif,512,512,EPSG:32633,33.44,50.0,16.56
potsdam_4_11_011,4_11,potsdam,urban,train,data/train/images/potsdam_4_11_011.tif,data/train/dem/potsdam_4_11_011.tif,512,512,EPSG:32633,31.8,52.51,20.71
potsdam_4_11_012,4_11,potsdam,urban,train,data/train/images/potsdam_4_11_012.tif,data/train/dem/potsdam_4_11_012.tif,512,512,EPSG:32633,31.97,50.84,18.88
potsdam_4_11_013,4_11,potsdam,urban,train,data/train/images/potsdam_4_11_013.tif,data/train/dem/potsdam_4_11_013.tif,512,512,EPSG:32633,30.78,47.38,16.61
potsdam_4_11_014,4_11,potsdam,urban,train,data/train/images/potsdam_4_11_014.tif,data/train/dem/potsdam_4_11_014.tif,512,512,EPSG:32633,31.54,52.06,20.51
potsdam_4_11_015,4_11,potsdam,urban,train,data/train/images/potsdam_4_11_015.tif,data/train/dem/potsdam_4_11_015.tif,512,512,EPSG:32633,30.38,47.37,16.99
potsdam_4_11_016,4_11,potsdam,urban,train,data/train/images/potsdam_4_11_016.tif,data/train/dem/potsdam_4_11_016.tif,512,512,EPSG:32633,30.85,55.81,24.96
potsdam_4_11_017,4_11,potsdam,urban,train,data/train/images/potsdam_4_11_017.tif,data/train/dem/potsdam_4_11_017.tif,512,512,EPSG:32633,30.0,50.05,20.05
potsdam_4_11_018,4_11,potsdam,urban,train,data/train/images/potsdam_4_11_018.tif,data/train/dem/potsdam_4_11_018.tif,512,512,EPSG:32633,27.82,47.42,19.6
potsdam_4_11_019,4_11,potsdam,urban,train,data/train/images/potsdam_4_11_019.tif,data/train/dem/potsdam_4_11_019.tif,512,512,EPSG:32633,30.04,47.08,17.04
potsdam_4_11_020,4_11,potsdam,urban,train,data/train/images/potsdam_4_11_020.tif,data/train/dem/potsdam_4_11_020.tif,512,512,EPSG:32633,30.02,40.2,10.18
potsdam_4_11_021,4_11,potsdam,urban,train,data/train/images/potsdam_4_11_021.tif,data/train/dem/potsdam_4_11_021.tif,512,512,EPSG:32633,28.73,45.59,16.86
potsdam_4_11_022,4_11,potsdam,urban,train,data/train/images/potsdam_4_11_022.tif,data/train/dem/potsdam_4_11_022.tif,512,512,EPSG:32633,28.37,50.47,22.1
potsdam_4_11_023,4_11,potsdam,urban,train,data/train/images/potsdam_4_11_023.tif,data/train/dem/potsdam_4_11_023.tif,512,512,EPSG:32633,29.81,42.37,12.56
potsdam_4_11_024,4_11,potsdam,urban,train,data/train/images/potsdam_4_11_024.tif,data/train/dem/potsdam_4_11_024.tif,512,512,EPSG:32633,30.48,46.25,15.77
potsdam_4_12_000,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_000.tif,data/train/dem/potsdam_4_12_000.tif,512,512,EPSG:32633,31.29,51.41,20.12
potsdam_4_12_001,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_001.tif,data/train/dem/potsdam_4_12_001.tif,512,512,EPSG:32633,35.25,50.22,14.97
potsdam_4_12_002,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_002.tif,data/train/dem/potsdam_4_12_002.tif,512,512,EPSG:32633,33.79,41.61,7.82
potsdam_4_12_003,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_003.tif,data/train/dem/potsdam_4_12_003.tif,512,512,EPSG:32633,31.91,58.05,26.15
potsdam_4_12_004,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_004.tif,data/train/dem/potsdam_4_12_004.tif,512,512,EPSG:32633,31.91,55.4,23.49
potsdam_4_12_005,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_005.tif,data/train/dem/potsdam_4_12_005.tif,512,512,EPSG:32633,33.22,54.64,21.42
potsdam_4_12_006,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_006.tif,data/train/dem/potsdam_4_12_006.tif,512,512,EPSG:32633,29.89,52.47,22.59
potsdam_4_12_007,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_007.tif,data/train/dem/potsdam_4_12_007.tif,512,512,EPSG:32633,32.92,48.11,15.2
potsdam_4_12_008,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_008.tif,data/train/dem/potsdam_4_12_008.tif,512,512,EPSG:32633,29.55,45.07,15.52
potsdam_4_12_009,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_009.tif,data/train/dem/potsdam_4_12_009.tif,512,512,EPSG:32633,25.69,66.6,40.91
potsdam_4_12_010,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_010.tif,data/train/dem/potsdam_4_12_010.tif,512,512,EPSG:32633,30.57,44.84,14.27
potsdam_4_12_011,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_011.tif,data/train/dem/potsdam_4_12_011.tif,512,512,EPSG:32633,31.99,54.35,22.36
potsdam_4_12_012,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_012.tif,data/train/dem/potsdam_4_12_012.tif,512,512,EPSG:32633,31.96,45.26,13.31
potsdam_4_12_013,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_013.tif,data/train/dem/potsdam_4_12_013.tif,512,512,EPSG:32633,32.15,43.84,11.69
potsdam_4_12_014,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_014.tif,data/train/dem/potsdam_4_12_014.tif,512,512,EPSG:32633,30.56,44.25,13.69
potsdam_4_12_015,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_015.tif,data/train/dem/potsdam_4_12_015.tif,512,512,EPSG:32633,29.7,37.76,8.05
potsdam_4_12_016,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_016.tif,data/train/dem/potsdam_4_12_016.tif,512,512,EPSG:32633,29.42,36.44,7.02
potsdam_4_12_017,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_017.tif,data/train/dem/potsdam_4_12_017.tif,512,512,EPSG:32633,30.25,64.06,33.81
potsdam_4_12_018,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_018.tif,data/train/dem/potsdam_4_12_018.tif,512,512,EPSG:32633,31.42,65.12,33.7
potsdam_4_12_019,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_019.tif,data/train/dem/potsdam_4_12_019.tif,512,512,EPSG:32633,28.93,39.96,11.03
potsdam_4_12_020,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_020.tif,data/train/dem/potsdam_4_12_020.tif,512,512,EPSG:32633,27.34,50.6,23.26
potsdam_4_12_021,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_021.tif,data/train/dem/potsdam_4_12_021.tif,512,512,EPSG:32633,31.92,53.6,21.67
potsdam_4_12_022,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_022.tif,data/train/dem/potsdam_4_12_022.tif,512,512,EPSG:32633,30.7,45.26,14.56
potsdam_4_12_023,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_023.tif,data/train/dem/potsdam_4_12_023.tif,512,512,EPSG:32633,28.73,46.0,17.27
potsdam_4_12_024,4_12,potsdam,urban,train,data/train/images/potsdam_4_12_024.tif,data/train/dem/potsdam_4_12_024.tif,512,512,EPSG:32633,31.5,50.69,19.19
potsdam_4_13_000,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_000.tif,data/train/dem/potsdam_4_13_000.tif,512,512,EPSG:32633,30.53,50.46,19.93
potsdam_4_13_001,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_001.tif,data/train/dem/potsdam_4_13_001.tif,512,512,EPSG:32633,28.79,51.04,22.26
potsdam_4_13_002,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_002.tif,data/train/dem/potsdam_4_13_002.tif,512,512,EPSG:32633,27.69,50.27,22.58
potsdam_4_13_003,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_003.tif,data/train/dem/potsdam_4_13_003.tif,512,512,EPSG:32633,28.95,49.72,20.77
potsdam_4_13_004,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_004.tif,data/train/dem/potsdam_4_13_004.tif,512,512,EPSG:32633,29.67,47.81,18.14
potsdam_4_13_005,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_005.tif,data/train/dem/potsdam_4_13_005.tif,512,512,EPSG:32633,29.71,49.43,19.72
potsdam_4_13_006,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_006.tif,data/train/dem/potsdam_4_13_006.tif,512,512,EPSG:32633,27.93,48.82,20.89
potsdam_4_13_007,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_007.tif,data/train/dem/potsdam_4_13_007.tif,512,512,EPSG:32633,28.95,46.35,17.41
potsdam_4_13_008,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_008.tif,data/train/dem/potsdam_4_13_008.tif,512,512,EPSG:32633,29.2,45.11,15.91
potsdam_4_13_009,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_009.tif,data/train/dem/potsdam_4_13_009.tif,512,512,EPSG:32633,25.43,45.84,20.41
potsdam_4_13_010,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_010.tif,data/train/dem/potsdam_4_13_010.tif,512,512,EPSG:32633,25.72,50.58,24.86
potsdam_4_13_011,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_011.tif,data/train/dem/potsdam_4_13_011.tif,512,512,EPSG:32633,30.35,49.83,19.47
potsdam_4_13_012,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_012.tif,data/train/dem/potsdam_4_13_012.tif,512,512,EPSG:32633,29.38,45.51,16.13
potsdam_4_13_013,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_013.tif,data/train/dem/potsdam_4_13_013.tif,512,512,EPSG:32633,27.03,38.74,11.71
potsdam_4_13_014,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_014.tif,data/train/dem/potsdam_4_13_014.tif,512,512,EPSG:32633,29.24,54.15,24.91
potsdam_4_13_015,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_015.tif,data/train/dem/potsdam_4_13_015.tif,512,512,EPSG:32633,26.4,47.66,21.26
potsdam_4_13_016,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_016.tif,data/train/dem/potsdam_4_13_016.tif,512,512,EPSG:32633,32.04,52.69,20.65
potsdam_4_13_017,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_017.tif,data/train/dem/potsdam_4_13_017.tif,512,512,EPSG:32633,29.63,48.21,18.58
potsdam_4_13_018,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_018.tif,data/train/dem/potsdam_4_13_018.tif,512,512,EPSG:32633,30.85,52.61,21.76
potsdam_4_13_019,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_019.tif,data/train/dem/potsdam_4_13_019.tif,512,512,EPSG:32633,31.25,52.17,20.92
potsdam_4_13_020,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_020.tif,data/train/dem/potsdam_4_13_020.tif,512,512,EPSG:32633,32.0,54.45,22.46
potsdam_4_13_021,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_021.tif,data/train/dem/potsdam_4_13_021.tif,512,512,EPSG:32633,30.8,54.03,23.23
potsdam_4_13_022,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_022.tif,data/train/dem/potsdam_4_13_022.tif,512,512,EPSG:32633,28.03,49.28,21.25
potsdam_4_13_023,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_023.tif,data/train/dem/potsdam_4_13_023.tif,512,512,EPSG:32633,27.28,45.58,18.3
potsdam_4_13_024,4_13,potsdam,urban,train,data/train/images/potsdam_4_13_024.tif,data/train/dem/potsdam_4_13_024.tif,512,512,EPSG:32633,31.31,46.93,15.62
potsdam_5_10_000,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_000.tif,data/train/dem/potsdam_5_10_000.tif,512,512,EPSG:32633,29.07,44.25,15.18
potsdam_5_10_001,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_001.tif,data/train/dem/potsdam_5_10_001.tif,512,512,EPSG:32633,30.01,41.06,11.05
potsdam_5_10_002,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_002.tif,data/train/dem/potsdam_5_10_002.tif,512,512,EPSG:32633,29.26,41.49,12.22
potsdam_5_10_003,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_003.tif,data/train/dem/potsdam_5_10_003.tif,512,512,EPSG:32633,31.42,47.61,16.19
potsdam_5_10_004,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_004.tif,data/train/dem/potsdam_5_10_004.tif,512,512,EPSG:32633,31.7,47.85,16.16
potsdam_5_10_005,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_005.tif,data/train/dem/potsdam_5_10_005.tif,512,512,EPSG:32633,27.83,52.3,24.47
potsdam_5_10_006,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_006.tif,data/train/dem/potsdam_5_10_006.tif,512,512,EPSG:32633,30.92,35.65,4.73
potsdam_5_10_007,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_007.tif,data/train/dem/potsdam_5_10_007.tif,512,512,EPSG:32633,31.65,42.16,10.5
potsdam_5_10_008,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_008.tif,data/train/dem/potsdam_5_10_008.tif,512,512,EPSG:32633,30.45,44.29,13.84
potsdam_5_10_009,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_009.tif,data/train/dem/potsdam_5_10_009.tif,512,512,EPSG:32633,30.64,58.71,28.07
potsdam_5_10_010,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_010.tif,data/train/dem/potsdam_5_10_010.tif,512,512,EPSG:32633,29.41,59.07,29.66
potsdam_5_10_011,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_011.tif,data/train/dem/potsdam_5_10_011.tif,512,512,EPSG:32633,28.28,43.14,14.86
potsdam_5_10_012,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_012.tif,data/train/dem/potsdam_5_10_012.tif,512,512,EPSG:32633,29.47,38.57,9.1
potsdam_5_10_013,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_013.tif,data/train/dem/potsdam_5_10_013.tif,512,512,EPSG:32633,24.91,41.89,16.98
potsdam_5_10_014,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_014.tif,data/train/dem/potsdam_5_10_014.tif,512,512,EPSG:32633,29.54,44.24,14.7
potsdam_5_10_015,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_015.tif,data/train/dem/potsdam_5_10_015.tif,512,512,EPSG:32633,29.31,36.9,7.59
potsdam_5_10_016,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_016.tif,data/train/dem/potsdam_5_10_016.tif,512,512,EPSG:32633,24.22,65.45,41.23
potsdam_5_10_017,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_017.tif,data/train/dem/potsdam_5_10_017.tif,512,512,EPSG:32633,31.36,46.56,15.2
potsdam_5_10_018,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_018.tif,data/train/dem/potsdam_5_10_018.tif,512,512,EPSG:32633,30.53,41.42,10.89
potsdam_5_10_019,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_019.tif,data/train/dem/potsdam_5_10_019.tif,512,512,EPSG:32633,27.41,55.57,28.16
potsdam_5_10_020,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_020.tif,data/train/dem/potsdam_5_10_020.tif,512,512,EPSG:32633,30.39,51.04,20.65
potsdam_5_10_021,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_021.tif,data/train/dem/potsdam_5_10_021.tif,512,512,EPSG:32633,31.22,42.47,11.25
potsdam_5_10_022,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_022.tif,data/train/dem/potsdam_5_10_022.tif,512,512,EPSG:32633,29.65,53.16,23.51
potsdam_5_10_023,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_023.tif,data/train/dem/potsdam_5_10_023.tif,512,512,EPSG:32633,30.12,35.21,5.08
potsdam_5_10_024,5_10,potsdam,urban,train,data/train/images/potsdam_5_10_024.tif,data/train/dem/potsdam_5_10_024.tif,512,512,EPSG:32633,29.16,53.67,24.51
potsdam_5_12_000,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_000.tif,data/train/dem/potsdam_5_12_000.tif,512,512,EPSG:32633,30.99,40.2,9.2
potsdam_5_12_001,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_001.tif,data/train/dem/potsdam_5_12_001.tif,512,512,EPSG:32633,31.37,46.62,15.25
potsdam_5_12_002,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_002.tif,data/train/dem/potsdam_5_12_002.tif,512,512,EPSG:32633,31.43,50.62,19.19
potsdam_5_12_003,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_003.tif,data/train/dem/potsdam_5_12_003.tif,512,512,EPSG:32633,31.0,53.14,22.13
potsdam_5_12_004,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_004.tif,data/train/dem/potsdam_5_12_004.tif,512,512,EPSG:32633,29.45,46.18,16.74
potsdam_5_12_005,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_005.tif,data/train/dem/potsdam_5_12_005.tif,512,512,EPSG:32633,31.04,45.51,14.48
potsdam_5_12_006,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_006.tif,data/train/dem/potsdam_5_12_006.tif,512,512,EPSG:32633,29.16,48.36,19.21
potsdam_5_12_007,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_007.tif,data/train/dem/potsdam_5_12_007.tif,512,512,EPSG:32633,30.78,48.44,17.66
potsdam_5_12_008,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_008.tif,data/train/dem/potsdam_5_12_008.tif,512,512,EPSG:32633,31.44,46.44,15.0
potsdam_5_12_009,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_009.tif,data/train/dem/potsdam_5_12_009.tif,512,512,EPSG:32633,31.62,50.17,18.55
potsdam_5_12_010,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_010.tif,data/train/dem/potsdam_5_12_010.tif,512,512,EPSG:32633,29.98,45.61,15.62
potsdam_5_12_011,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_011.tif,data/train/dem/potsdam_5_12_011.tif,512,512,EPSG:32633,31.79,47.67,15.88
potsdam_5_12_012,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_012.tif,data/train/dem/potsdam_5_12_012.tif,512,512,EPSG:32633,30.43,44.95,14.52
potsdam_5_12_013,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_013.tif,data/train/dem/potsdam_5_12_013.tif,512,512,EPSG:32633,30.88,48.44,17.56
potsdam_5_12_014,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_014.tif,data/train/dem/potsdam_5_12_014.tif,512,512,EPSG:32633,30.98,49.16,18.18
potsdam_5_12_015,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_015.tif,data/train/dem/potsdam_5_12_015.tif,512,512,EPSG:32633,31.76,51.33,19.56
potsdam_5_12_016,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_016.tif,data/train/dem/potsdam_5_12_016.tif,512,512,EPSG:32633,31.12,46.6,15.48
potsdam_5_12_017,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_017.tif,data/train/dem/potsdam_5_12_017.tif,512,512,EPSG:32633,31.01,44.54,13.53
potsdam_5_12_018,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_018.tif,data/train/dem/potsdam_5_12_018.tif,512,512,EPSG:32633,30.98,47.37,16.39
potsdam_5_12_019,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_019.tif,data/train/dem/potsdam_5_12_019.tif,512,512,EPSG:32633,30.44,44.65,14.21
potsdam_5_12_020,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_020.tif,data/train/dem/potsdam_5_12_020.tif,512,512,EPSG:32633,31.71,49.05,17.34
potsdam_5_12_021,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_021.tif,data/train/dem/potsdam_5_12_021.tif,512,512,EPSG:32633,31.68,56.11,24.43
potsdam_5_12_022,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_022.tif,data/train/dem/potsdam_5_12_022.tif,512,512,EPSG:32633,31.19,56.78,25.59
potsdam_5_12_023,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_023.tif,data/train/dem/potsdam_5_12_023.tif,512,512,EPSG:32633,31.29,46.32,15.03
potsdam_5_12_024,5_12,potsdam,urban,train,data/train/images/potsdam_5_12_024.tif,data/train/dem/potsdam_5_12_024.tif,512,512,EPSG:32633,29.42,42.35,12.92
potsdam_5_13_000,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_000.tif,data/train/dem/potsdam_5_13_000.tif,512,512,EPSG:32633,29.03,44.9,15.87
potsdam_5_13_001,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_001.tif,data/train/dem/potsdam_5_13_001.tif,512,512,EPSG:32633,29.95,44.76,14.81
potsdam_5_13_002,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_002.tif,data/train/dem/potsdam_5_13_002.tif,512,512,EPSG:32633,30.02,45.21,15.19
potsdam_5_13_003,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_003.tif,data/train/dem/potsdam_5_13_003.tif,512,512,EPSG:32633,30.69,43.64,12.95
potsdam_5_13_004,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_004.tif,data/train/dem/potsdam_5_13_004.tif,512,512,EPSG:32633,28.52,46.72,18.2
potsdam_5_13_005,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_005.tif,data/train/dem/potsdam_5_13_005.tif,512,512,EPSG:32633,30.3,43.8,13.5
potsdam_5_13_006,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_006.tif,data/train/dem/potsdam_5_13_006.tif,512,512,EPSG:32633,29.27,43.6,14.32
potsdam_5_13_007,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_007.tif,data/train/dem/potsdam_5_13_007.tif,512,512,EPSG:32633,29.0,47.09,18.09
potsdam_5_13_008,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_008.tif,data/train/dem/potsdam_5_13_008.tif,512,512,EPSG:32633,28.74,44.67,15.93
potsdam_5_13_009,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_009.tif,data/train/dem/potsdam_5_13_009.tif,512,512,EPSG:32633,30.66,39.8,9.14
potsdam_5_13_010,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_010.tif,data/train/dem/potsdam_5_13_010.tif,512,512,EPSG:32633,31.26,47.14,15.88
potsdam_5_13_011,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_011.tif,data/train/dem/potsdam_5_13_011.tif,512,512,EPSG:32633,30.81,44.36,13.55
potsdam_5_13_012,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_012.tif,data/train/dem/potsdam_5_13_012.tif,512,512,EPSG:32633,29.77,44.28,14.51
potsdam_5_13_013,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_013.tif,data/train/dem/potsdam_5_13_013.tif,512,512,EPSG:32633,28.5,39.67,11.17
potsdam_5_13_014,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_014.tif,data/train/dem/potsdam_5_13_014.tif,512,512,EPSG:32633,28.27,47.91,19.64
potsdam_5_13_015,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_015.tif,data/train/dem/potsdam_5_13_015.tif,512,512,EPSG:32633,30.57,49.31,18.75
potsdam_5_13_016,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_016.tif,data/train/dem/potsdam_5_13_016.tif,512,512,EPSG:32633,29.57,35.08,5.51
potsdam_5_13_017,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_017.tif,data/train/dem/potsdam_5_13_017.tif,512,512,EPSG:32633,31.23,36.13,4.9
potsdam_5_13_018,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_018.tif,data/train/dem/potsdam_5_13_018.tif,512,512,EPSG:32633,27.92,42.07,14.15
potsdam_5_13_019,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_019.tif,data/train/dem/potsdam_5_13_019.tif,512,512,EPSG:32633,27.75,54.79,27.04
potsdam_5_13_020,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_020.tif,data/train/dem/potsdam_5_13_020.tif,512,512,EPSG:32633,29.85,49.21,19.36
potsdam_5_13_021,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_021.tif,data/train/dem/potsdam_5_13_021.tif,512,512,EPSG:32633,26.74,44.72,17.98
potsdam_5_13_022,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_022.tif,data/train/dem/potsdam_5_13_022.tif,512,512,EPSG:32633,31.28,60.79,29.51
potsdam_5_13_023,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_023.tif,data/train/dem/potsdam_5_13_023.tif,512,512,EPSG:32633,29.89,52.32,22.43
potsdam_5_13_024,5_13,potsdam,urban,train,data/train/images/potsdam_5_13_024.tif,data/train/dem/potsdam_5_13_024.tif,512,512,EPSG:32633,28.78,33.11,4.33
potsdam_5_14_000,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_000.tif,data/train/dem/potsdam_5_14_000.tif,512,512,EPSG:32633,28.25,47.49,19.24
potsdam_5_14_001,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_001.tif,data/train/dem/potsdam_5_14_001.tif,512,512,EPSG:32633,30.01,50.29,20.28
potsdam_5_14_002,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_002.tif,data/train/dem/potsdam_5_14_002.tif,512,512,EPSG:32633,28.95,50.02,21.07
potsdam_5_14_003,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_003.tif,data/train/dem/potsdam_5_14_003.tif,512,512,EPSG:32633,31.01,49.83,18.82
potsdam_5_14_004,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_004.tif,data/train/dem/potsdam_5_14_004.tif,512,512,EPSG:32633,29.74,52.22,22.48
potsdam_5_14_005,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_005.tif,data/train/dem/potsdam_5_14_005.tif,512,512,EPSG:32633,28.65,44.86,16.22
potsdam_5_14_006,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_006.tif,data/train/dem/potsdam_5_14_006.tif,512,512,EPSG:32633,29.93,50.8,20.87
potsdam_5_14_007,5_14,potsdam,urban,train,data/train/images/potsdam_5_14_007.tif,data/train/dem/potsdam_5_14_007.tif,512,512,EPSG:32633,28.19,48.74,20.55
